web-scraper-order,description_raw,location_raw,price_raw,price,price_cat,mileage_raw,mileage,mileage_cat,fuel_type_raw,fuel_type_Diesel,bfs_name,bfs_number,lat,lon
1733475270-1092,VW CALIF. TDI BEACH LIB 4M A,"CHEMIN DE LA LONGIVUE 1, 1726 FARVAGNY-LE-GRAND",CHF 56'900.–,56900,50000 - 99999,59'500 km,59500,low-mid,Diesel,1,Basel-Landschaft,13,47.408138275146484,7.842417240142822
1733475273-1093,VW T6 CAMPER 3000 2.0 TDI 102,"ARTHERSTRASSE, 63, 6318 WALCHWIL",CHF 41'400.–,41400,20000 - 49999,56'000 km,56000,low-mid,Diesel,1,Bern,02,46.582515716552734,7.65067195892334
1733475275-1094,LMC PÖSSL TOURER EG/DF 003,"BASLERSTRASSE 35, 4147 AESCH BL",CHF 44'900.–,44900,20000 - 49999,51'700 km,51700,low-mid,Diesel,1,Zug,09,47.13373947143555,8.632028579711914
1733475280-1095,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH EDITION SPIRIT 4MOTION,"RUE DU JURA INDUSTRIEL 32, 2300 LA CHAUX-DE-FONDS",CHF 69'450.–,69450,50000 - 99999,53'377 km,53377,low-mid,Diesel,1,Luzern,03,47.13540267944336,8.045092582702637
1733475283-1096,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,"RTE DU GRAND SAINT-BERNARD 10, 1933 SEMBRANCHER",CHF 58'900.–,58900,50000 - 99999,63'000 km,63000,low-mid,Diesel,1,Schwyz,05,47.07442855834961,8.426265716552734
1733475286-1097,"CITROEN 2.0 BLUEHDI FEEL M, CAMPSTER, PÖSSL","ERGETENSTRASSE 7, 9203 NIEDERWIL",CHF 46'999.–,46999,20000 - 49999,48'000 km,48000,low,Diesel,1,St. Gallen,17,47.46303939819336,9.035418510437012
1733475288-1098,MERCEDES-BENZ 213 CDI,6166 HASLE,CHF 22'500.–,22500,20000 - 49999,273'000 km,273000,mid-high,Diesel,1,St. Gallen,17,47.425079345703125,9.386930465698242
1733475294-1100,CONCORDE,5727 OBERKULM,CHF 119'000.–,119000,100000 - 199999,82'000 km,82000,low-mid,Diesel,1,Aargau,19,47.53660202026367,7.9860382080078125
1733475301-1102,HYMER B-MC T 580,8843 OBERIBERG,CHF 104'000.–,104000,100000 - 199999,25'500 km,25500,low,Diesel,1,Aargau,19,47.31313705444336,7.93761682510376
1733475307-1104,SCANIA P114 4X4,8708 MÄNNEDORF,CHF 260'000.–,260000,200000 - 499999,235'000 km,235000,mid-high,Diesel,1,Zug,09,47.16292190551758,8.435927391052246
1733475309-1105,FIAT DUCATO DETHLEFFS TREND T7057,3110 MÜNSINGEN,CHF 49'900.–,49900,20000 - 49999,22'500 km,22500,low,Diesel,1,Bern,02,47.0540771484375,7.628427982330322
1733475314-1106,WEINSBERG CARACOMPACT PEPPER 600MF AUTARK!!!,8500 FRAUENFELD,CHF 57'900.–,57900,50000 - 99999,27'000 km,27000,low,Diesel,1,Bern,02,47.0540771484375,7.628427982330322
1733475317-1107,FIAT DUCATO,4934 MADISWIL,CHF 15'900.–,15900,0 - 19999,205'300 km,205300,mid-high,Benzin,0,Zürich,01,47.495887756347656,8.762986183166504
1733475332-1109,VW T6 CALIFORNIA 2.0 TDI OCEAN,"Z.I. LA PALAZ C36, 1530 PAYERNE",CHF 49'900.–,49900,20000 - 49999,101'500 km,101500,mid,Diesel,1,Zürich,01,47.53139877319336,8.58006763458252
1733475343-1111,MERCEDES-BENZ SPRINTER BÜRSTNER T695,"HAUPTSTRASSE 31, 2575 HAGNECK",CHF 47'900.–,47900,20000 - 49999,48'528 km,48528,low,Diesel,1,Neuchâtel,24,47.049800872802734,6.814772129058838
1733475348-1112,VW T6 CAMPER KOMBI 3000 2.0 TDI 102,"ARTHERSTRASSE, 63, 6318 WALCHWIL",CHF 42'900.–,42900,20000 - 49999,51'000 km,51000,low-mid,Diesel,1,Genève,25,46.22532272338867,6.086050033569336
1733475353-1113,VW T6 WOHNMOBIL 3000 2.0 TDI 102,"ARTHERSTRASSE, 63, 6318 WALCHWIL",CHF 46'500.–,46500,20000 - 49999,49'000 km,49000,low,Diesel,1,Schwyz,05,47.172969818115234,8.956398010253906
1733475361-1114,VW T6 CALIFORNIA 2.0 TDI COAST LIBERTY 4MOTION,"EMMENTALSTRASSE 100/124/139, 3414 OBERBURG",CHF 49'944.–,49944,20000 - 49999,37'000 km,37000,low,Diesel,1,St. Gallen,17,47.05475997924805,9.414716720581055
1733475367-1115,VW T6.1 CALIFORNIA 2.0 TDI BEACH 7. SITZE,"GARAGE BY AKS FANKHAUSER WINTERHALDENSTR. 18, 3627 HEIMBERG",CHF 49'900.–,49900,20000 - 49999,49'000 km,49000,low,Diesel,1,Zürich,01,47.3746452331543,8.523855209350586
1733475372-1116,CHAUSSON 738XLB,"GRAND-RUE 57, 2606 CORGÉMONT",CHF 56'500.–,56500,50000 - 99999,32'660 km,32660,low,Diesel,1,Zürich,01,47.35923767089844,8.446049690246582
1733475378-1117,CHAUSSON 640 TITANIUM PREMIUM,"GRAND-RUE 57, 2606 CORGÉMONT",CHF 64'900.–,64900,50000 - 99999,37'000 km,37000,low,Diesel,1,Zürich,01,47.360469818115234,8.7093505859375
1733475385-1118,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION,9050 APPENZELL,CHF 84'600.–,84600,50000 - 99999,23'000 km,23000,low,Diesel,1,Basel-Stadt,12,47.55170822143555,7.6187567710876465
1733475392-1119,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION,2540 GRENCHEN,CHF 74'500.–,74500,50000 - 99999,23'000 km,23000,low,Diesel,1,Vaud,22,46.78966522216797,6.63030481338501
1733475397-1120,VW T5 CALIFORNIA 2.0 TDI COMFORTLINE LAST EDITION,2503 BIEL,CHF 38'500.–,38500,20000 - 49999,188'000 km,188000,mid,Diesel,1,Solothurn,11,47.330745697021484,7.836476802825928
1733475401-1121,MERCEDES-BENZ VARIO 815D 4X4 ALLRAD,8603 SCHWERZENBACH,CHF 163'000.–,163000,100000 - 199999,153'000 km,153000,mid,Diesel,1,Graubünden,18,46.9277458190918,9.562278747558594
1733475409-1122,VW GRAND CALIFORNIA 600 2.0 BI-TDI AUS 1. HAND,9212 ARNEGG,CHF 71'000.–,71000,50000 - 99999,38'239 km,38239,low,Diesel,1,Graubünden,18,46.9277458190918,9.562278747558594
1733475422-1124,IVECO DAILY,4451 WINTERSINGEN,CHF 59'900.–,59900,50000 - 99999,60'000 km,60000,low-mid,Diesel,1,Obwalden,06,46.858455657958984,8.220210075378418
1733475429-1125,BUCHER DURO,7512 CHAMPFÈR,CHF 59'900.–,59900,50000 - 99999,44'000 km,44000,low,Diesel,1,Bern,02,47.069271087646484,7.312956809997559
1733475471-1129,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"PFÄFFIKERSTRASSE 78, 8623 WETZIKON ZH",CHF 69'800.–,69800,50000 - 99999,18'000 km,18000,low,Diesel,1,Luzern,03,47.060462951660156,8.306999206542969
1733475476-1130,CROSSCAMP 640,"KARMAAD, 9473 GAMS",CHF 59'900.–,59900,50000 - 99999,32'000 km,32000,low,Diesel,1,Zürich,01,47.29178237915039,8.732831954956055
1733475481-1131,VW T6 2.0 TDI 4MOTION (MIT SPERRE HINTEN) CAMPER SUMMERMOBIL (ÄHNLICH CALIFORNIA),"HAUPTSTRASSE 9, 8598 BOTTIGHOFEN / BEI 8280 KREUZLINGEN AM BODENSEE",CHF 52'350.–,52350,50000 - 99999,61'885 km,61885,low-mid,Diesel,1,Schaffhausen,14,47.66351318359375,8.854778289794922
1733475484-1132,FIAT DETHLEFFS 18 2.5 TD,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 13'900.–,13900,0 - 19999,144'070 km,144070,mid,Diesel,1,Appenzell Ausserrhoden,15,47.38869857788086,9.386896133422852
1733475488-1133,MORELO PALACE LINER 108 GSB EX. F1-PILOT VORBESITZER,"BERNSTRASSE WEST 60, 5034 SUHR",CHF 209'500.–,209500,200000 - 499999,79'500 km,79500,low-mid,Diesel,1,Solothurn,11,47.27122497558594,7.819138526916504
1733475492-1134,RAPIDO C 55,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 67'900.–,67900,50000 - 99999,18'700 km,18700,low,Diesel,1,Zürich,01,47.40443420410156,8.563179969787598
1733475497-1136,BÜRSTNER PREVIO T 645,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 45'900.–,45900,20000 - 49999,83'300 km,83300,low-mid,Diesel,1,St. Gallen,17,47.05079650878906,9.456243515014648
1733475500-1137,RIMOR EUROPEO 8,"GRAND-RUE 57, 2606 CORGÉMONT",CHF 39'499.–,39499,20000 - 49999,88'541 km,88541,low-mid,Diesel,1,Valais,23,46.18647384643555,7.209647178649902
1733475503-1138,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,8810 HORGEN,CHF 57'800.–,57800,50000 - 99999,60'200 km,60200,low-mid,Diesel,1,Ticino,21,46.18043518066406,9.014244079589844
1733475506-1139,VW T6 CALIFORNIA 2.0 TDI BEACH,5063 WÖLFLINSWIL,CHF 50'000.–,50000,20000 - 49999,122'000 km,122000,mid,Diesel,1,Bern,02,46.93246078491211,7.558762550354004
1733475510-1140,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION EDITION,2502 BIEL/BIENNE,CHF 68'790.–,68790,50000 - 99999,44'890 km,44890,low,Diesel,1,Fribourg,10,46.932579040527344,7.119632720947266
1733475514-1141,CONCORDE 790 ST,4446 BUCKTEN,CHF 40'000.–,40000,20000 - 49999,109'500 km,109500,mid,Diesel,1,Schwyz,05,47.03028869628906,8.628253936767578
1733475519-1142,IVECO 35 40.10W TURBODAILY AB MFK,3714 FRUTIGEN,CHF 39'000.–,39000,20000 - 49999,308'000 km,308000,mid-high,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475523-1143,VW GRAND CALIFORNIA 600 2.0 BI-TDI,6315 OBERÄGERI,CHF 61'900.–,61900,50000 - 99999,11'520 km,11520,low,Diesel,1,Genève,25,46.18026351928711,6.134627819061279
1733475525-1144,WEINSBERG CARACORE 650 MEG,6022 GROSSWANGEN,CHF 79'300.–,79300,50000 - 99999,28'000 km,28000,low,Diesel,1,Zürich,01,47.40205001831055,8.60916519165039
1733475528-1145,VW T2,6403 KÜSSNACHT AM RIGI,CHF 39'900.–,39900,20000 - 49999,108'000 km,108000,mid,Benzin,0,Zürich,01,47.40205001831055,8.60916519165039
1733475531-1146,VW T6.1 CALIFORNIA OCEAN 2.0 TDI LAST EDITION,9500 WIL SG,CHF 69'950.–,69950,50000 - 99999,25'000 km,25000,low,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475533-1147,MERCEDES-BENZ U 1550 L/37,9000 ST. GALLEN,CHF 270'000.–,270000,200000 - 499999,51'000 km,51000,low-mid,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475540-1148,VW T5 CALIFORNIA 2.0 TDI BEACH 4MOTION,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 25'000.–,25000,20000 - 49999,256'920 km,256920,mid-high,Diesel,1,Fribourg,10,46.656280517578125,6.929202556610107
1733475544-1149,FORD WOHNMOBIL ALKOVEN ROLLER TEAM 295,"LAUFENBURGERSTRASSE 9, 5074 EIKEN",CHF 48'800.–,48800,20000 - 49999,45'000 km,45000,low,Diesel,1,Ticino,21,46.00469207763672,8.961973190307617
1733475547-1150,FIAT KNAUS SUN TRAVELLER,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 27'000.–,27000,20000 - 49999,93'099 km,93099,low-mid,Diesel,1,Appenzell Ausserrhoden,15,47.331687927246094,9.23343276977539
1733475552-1151,ADRIA CORAL 640 DS * FIAT DUCATO 2.8 D,"BIFANG 8, 4665 OFTRINGEN AG",CHF 24'900.–,24900,20000 - 49999,86'100 km,86100,low-mid,Diesel,1,Vaud,22,46.47157669067383,6.875983715057373
1733475556-1152,FIAT ROLLER TEAM LIVINGSTONE DUO PRESTIGE,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 41'900.–,41900,20000 - 49999,54'800 km,54800,low-mid,Diesel,1,Graubünden,18,46.864017486572266,9.535412788391113
1733475561-1153,VW CALIFORNIA TDI OCEAN DSG | AB 540 MTL.,"BÖSCH 84, 6331 HÜNENBERG",CHF 49'800.–,49800,20000 - 49999,39'800 km,39800,low,Diesel,1,Zürich,01,47.27738571166992,8.80030632019043
1733475564-1154,FIAT DUCATO DETHLEFFS GLOBETROTTER,"HEIMISWILSTRASSE, 3400 BURGDORF",CHF 8'500.–,8500,0 - 19999,85'000 km,85000,low-mid,Benzin,0,Aargau,19,47.3719482421875,8.077898979187012
1733475568-1155,VW T6 CALIFORNIA 2.0 TDI BEACH,"HEIMISWILSTRASSE, 3400 BURGDORF",CHF 47'900.–,47900,20000 - 49999,82'000 km,82000,low-mid,Diesel,1,Bern,02,47.09792709350586,7.326745510101318
1733475571-1156,BENIMAR AMPHITRYON 940 AUT 3.5T 2021,"HARZACHSTRASSE 4, 8404 WINTERTHUR",CHF 64'900.–,64900,50000 - 99999,32'550 km,32550,low,Diesel,1,Aargau,19,47.40163040161133,8.216763496398926
1733475575-1157,VW T6 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,"RIEDHOFSTRASSE 57, 8408 WINTERTHUR-WÜLFLINGEN",CHF 51'895.–,51895,50000 - 99999,45'800 km,45800,low,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475578-1158,BIMOBIL HUSKY 240/2 TOYOTA HILUX EXTRACAB 2.8D-4D 4X4,8427 RORBAS,CHF 146'000.–,146000,100000 - 199999,15'400 km,15400,low,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475581-1159,"VW CADDY KA BASIS 4M62. BITTE AUF DIESE HANDY NUMMER ANRUFEN ODER SMS, WHATSAPP/ 0034688797088",8200 SCHSFFHAUSEN,CHF 7'900.–,7900,0 - 19999,91'000 km,91000,low-mid,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475588-1160,PEUGEOT 2.5 TED 14 Q,2314 LA SAGNE,CHF 22'500.–,22500,20000 - 49999,295'000 km,295000,mid-high,Diesel,1,Zürich,01,47.40283966064453,8.44124698638916
1733475591-1161,VW T6 CALIFORNIA 2.0 TDI OCEAN GREY 4MOTION,1217 MEYRIN,CHF 60'500.–,60500,50000 - 99999,61'000 km,61000,low-mid,Diesel,1,Zürich,01,47.35764694213867,8.728433609008789
1733475593-1162,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LAST EDITION,8863 BUTTIKON SZ,CHF 69'900.–,69900,50000 - 99999,16'000 km,16000,low,Diesel,1,Schwyz,05,47.03028869628906,8.628253936767578
1733475596-1163,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE EDITION,8887 MELS,CHF 49'990.–,49990,20000 - 49999,45'500 km,45500,low,Diesel,1,Schwyz,05,47.03028869628906,8.628253936767578
1733475599-1164,VW T5 CALIFORNIA 2.5L,8004 ZÜRICH,CHF 28'000.–,28000,20000 - 49999,220'000 km,220000,mid-high,Diesel,1,Valais,23,46.24650955200195,6.9674177169799805
1733475604-1166,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY,8610 USTER,CHF 54'900.–,54900,50000 - 99999,63'434 km,63434,low-mid,Diesel,1,Schwyz,05,47.02848815917969,8.629693984985352
1733475607-1167,ADRIA SUPERSONIC 780 SL,4052 BASEL,CHF 142'500.–,142500,100000 - 199999,12'500 km,12500,low,Diesel,1,Aargau,19,47.53500747680664,8.128423690795898
1733475617-1168,CITROEN CAMPSTER POESSL 2.0 BLUEHDI BVM6 150CV,"AV. DE GRANDSON 64, 1400 YVERDON-LES-BAINS",CHF 46'900.–,46900,20000 - 49999,47'300 km,47300,low,Diesel,1,Fribourg,10,46.60664749145508,7.032050609588623
1733475620-1169,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH EDITION SPIRIT 4MOTION,"SOLOTHURNERSTRASSE 22, 4614 HÄGENDORF",CHF 76'800.–,76800,50000 - 99999,10'000 km,10000,low,Diesel,1,Zug,09,47.155086517333984,8.440105438232422
1733475623-1170,FIAT RIMOR 99A,"KANTONSSTRASSE 152, 7205 ZIZERS",CHF 59'900.–,59900,50000 - 99999,35'000 km,35000,low,Diesel,1,Zürich,01,47.4071159362793,8.494709968566895
1733475625-1171,HYMER EXSIS T 578,"KANTONSSTRASSE 152, 7205 ZIZERS",CHF 54'900.–,54900,50000 - 99999,26'500 km,26500,low,Diesel,1,Thurgau,20,47.54876708984375,9.304647445678711
1733475627-1172,VW T6.1 2.0 TDI CAMPER SUMMERMOBIL (ÄHNLICH CALIFORNIA),"HAUPTSTRASSE 9, 8598 BOTTIGHOFEN / BEI 8280 KREUZLINGEN AM BODENSEE",CHF 47'350.–,47350,20000 - 49999,34'765 km,34765,low,Diesel,1,Vaud,22,46.53382873535156,6.61189079284668
1733475630-1173,VW T6 CALIFORNIA 2.0 TDI OCEAN DSG 4X4 / FRISCH AB MFK / MIT AHK,"BRÜNIGSTRASSE 225, 6072 SACHSELN",CHF 44'444.–,44444,20000 - 49999,143'300 km,143300,mid,Diesel,1,Zürich,01,47.385738372802734,8.645942687988281
1733475633-1174,PEUGEOT BOXER BRAVIA SWAN 636 2.2 BLUEHDI S/S,"BERNSTRASSE 19C, 3250 LYSS",CHF 77'900.–,77900,50000 - 99999,16'200 km,16200,low,Diesel,1,Solothurn,11,47.451255798339844,7.6736650466918945
1733475635-1175,MERCEDES-BENZ MARCO POLO 220 D 7G-TRONIC,"OCCASIONSPLATZ:GROSSZAUN (BEIM KREISEL NETSTAL), 8754 NETSTAL",CHF 47'900.–,47900,20000 - 49999,65'000 km,65000,low-mid,Diesel,1,Aargau,19,47.44681167602539,8.141227722167969
1733475638-1176,"VW T6 2.0 TDI 4MOTION (MIT SPERRE HINTEN) ""OFFROAD-CAMPER"" SUMMERMOBIL (ÄHNLICH CALIFORNIA)","HAUPTSTRASSE 9, 8598 BOTTIGHOFEN / BEI 8280 KREUZLINGEN AM BODENSEE",CHF 52'350.–,52350,50000 - 99999,61'835 km,61835,low-mid,Diesel,1,Schwyz,05,47.08842468261719,8.442535400390625
1733475640-1177,VW VW T6.1 2.0 TDI AUTOMAT DSG CAMPER SUMMERMOBIL (ÄHNLICH CALIFORNIA),"HAUPTSTRASSE 9, 8598 BOTTIGHOFEN / BEI 8280 KREUZLINGEN AM BODENSEE",CHF 52'350.–,52350,50000 - 99999,62'745 km,62745,low-mid,Diesel,1,Basel-Landschaft,13,47.53702926635742,7.633534908294678
1733475643-1178,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,6004 LUZERN,CHF 71'850.–,71850,50000 - 99999,40'000 km,40000,low,Diesel,1,Luzern,03,47.10655975341797,8.353533744812012
1733475645-1179,VW T6.1 CALIFORNIA 2.0 TDI OCEAN EDITION LIBERTY,8625 GOSSAU ZH,CHF 71'900.–,71900,50000 - 99999,14'000 km,14000,low,Diesel,1,Bern,02,46.59491729736328,7.651859283447266
1733475649-1180,VW T3 CALIFORNIA (WESTFALIA HOCHDACH),8260 STEIN AM RHEIN,CHF 15'900.–,15900,0 - 19999,240'000 km,240000,mid-high,Diesel,1,Bern,02,46.59491729736328,7.651859283447266
1733475651-1181,MERCEDES-BENZ SPRINTER 315 CDI STANDARD 4X4,9053 TEUFEN,CHF 50'000.–,50000,20000 - 49999,140'000 km,140000,mid,Diesel,1,Zürich,01,47.40283966064453,8.44124698638916
1733475654-1182,NIESMANN + BISCHOFF ARTO 79LE,4628 WOLFWIL,CHF 62'000.–,62000,50000 - 99999,78'000 km,78000,low-mid,Diesel,1,Zürich,01,47.26387023925781,8.429641723632812
1733475657-1183,VW T5 CALIFORNIA 2.0 TDI BEACH 4MOTION,8051 ZÜRICH,CHF 34'500.–,34500,20000 - 49999,195'000 km,195000,mid,Diesel,1,Fribourg,10,46.79096603393555,7.139599800109863
1733475660-1184,VW T6 CALIFORNIA 2.0 TDI OCEAN RED 4MOTION,3705 FAULENSEE,CHF 44'500.–,44500,20000 - 49999,167'000 km,167000,mid,Diesel,1,Schaffhausen,14,47.69985580444336,8.63329792022705
1733475662-1185,ADRIA SONIC SUPREME I 710 SL,7320 SARGANS,CHF 49'900.–,49900,20000 - 49999,24'550 km,24550,low,Diesel,1,St. Gallen,17,47.45463180541992,9.0487060546875
1733475669-1187,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,1912 LEYTRON,CHF 76'000.–,76000,50000 - 99999,30'000 km,30000,low,Diesel,1,Aargau,19,47.34919357299805,8.265459060668945
1733475676-1188,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LAST EDITION,"VIA BELLINZONA 20, 6512 GIUBIASCO",CHF 69'999.–,69999,50000 - 99999,39'899 km,39899,low,Diesel,1,St. Gallen,17,47.00508499145508,9.444046020507812
1733475679-1189,CONCORDE,"SONNENBODENSTRASSE 9, 3076 WORB",CHF 349'990.–,349990,200000 - 499999,18'000 km,18000,low,Diesel,1,Fribourg,10,46.85071563720703,6.84145450592041
1733475682-1190,FIAT DUCATO ZEFIRO 295 ROLLER TEAM,3280 MURTEN,CHF 48'750.–,48750,20000 - 49999,84'250 km,84250,low-mid,Diesel,1,Valais,23,46.20541000366211,7.433724403381348
1733475685-1191,WEINSBERG IMPERIALE 670,"BAHNHOFSTRASSE 186, 6423 SEEWEN",CHF 44'800.–,44800,20000 - 49999,39'000 km,39000,low,Diesel,1,Valais,23,46.22264862060547,7.854795932769775
1733475688-1192,OPEL VIVARO SARANDA BEACH,"ASPSTRASSE 12, 8472 SEUZACH",CHF 18'900.–,18900,0 - 19999,123'450 km,123450,mid,Diesel,1,Graubünden,18,46.32218933105469,10.055431365966797
1733475691-1193,VW T6 CALIFORNIA 2.0 BI-TDI BEACH LIBERTY 4MOTION,"CHEMIN DE LA MARBRERIE 1, 1227 CAROUGE",CHF 49'900.–,49900,20000 - 49999,82'000 km,82000,low-mid,Diesel,1,Vaud,22,46.53056335449219,6.589847087860107
1733475693-1194,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"GIESSENSTRASSE 4, 8600 DÜBENDORF",CHF 72'900.–,72900,50000 - 99999,15'000 km,15000,low,Diesel,1,Basel-Landschaft,13,47.53702926635742,7.633534908294678
1733475700-1196,FORD SARANDA BEACH,"ASPSTRASSE 12, 8472 SEUZACH",CHF 13'900.–,13900,0 - 19999,51'851 km,51851,low-mid,Diesel,1,Zürich,01,47.418922424316406,8.684661865234375
1733475712-1200,VW T6 CALIFORNIA 2.0 TDI COAST EDITION,6900 LUGANO,CHF 45'000.–,45000,20000 - 49999,129'000 km,129000,mid,Diesel,1,Valais,23,46.24650955200195,6.9674177169799805
1733475714-1201,FORD 320 L1H1 NUGGET CAMPER,9105 SCHÖNENGRUND AR,CHF 45'000.–,45000,20000 - 49999,86'000 km,86000,low-mid,Diesel,1,Graubünden,18,46.84693145751953,9.52126693725586
1733475719-1203,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE,7000 CHUR,CHF 45'000.–,45000,20000 - 49999,110'000 km,110000,mid,Diesel,1,Aargau,19,47.30537414550781,8.316218376159668
1733475721-1204,ROLLER TEAM AUTO ROLLER GARAGE KP,8608 BUBIKON,CHF 32'000.–,32000,20000 - 49999,101'000 km,101000,mid,Diesel,1,Zürich,01,47.48859786987305,8.86047077178955
1733475724-1205,VW T6 CALIFORNIA 2.0 TDI OCEAN BLUE,5034 SUHR,CHF 58'000.–,58000,50000 - 99999,32'000 km,32000,low,Diesel,1,Fribourg,10,46.85071563720703,6.84145450592041
1733475727-1206,CARADO A461,3292 BUSSWIL,CHF 43'500.–,43500,20000 - 49999,42'100 km,42100,low,Diesel,1,Aargau,19,47.463890075683594,8.345504760742188
1733475731-1207,VW T5,5504 OTHMARSINGEN,CHF 36'000.–,36000,20000 - 49999,199'000 km,199000,mid,Diesel,1,Aargau,19,47.55288314819336,7.956476211547852
1733475742-1209,VW T5 SARANDA BEACH,"ASPSTRASSE 12, 8472 SEUZACH",CHF 22'900.–,22900,20000 - 49999,221'550 km,221550,mid-high,Diesel,1,Luzern,03,47.092750549316406,8.346047401428223
1733475744-1210,VW T5 SARANDA BEACH,"ASPSTRASSE 12, 8472 SEUZACH",CHF 25'900.–,25900,20000 - 49999,133'850 km,133850,mid,Diesel,1,Neuchâtel,24,46.98310470581055,6.884435653686523
1733475746-1211,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH LIBERTY,"LÄTTENSTRASSE 37, 8952 SCHLIEREN",CHF 70'900.–,70900,50000 - 99999,10'000 km,10000,low,Diesel,1,St. Gallen,17,47.44694519042969,9.404833793640137
1733475749-1212,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LAST EDITION,"PFÄFFIKERSTRASSE 32, 8610 USTER",CHF 67'900.–,67900,50000 - 99999,14'900 km,14900,low,Diesel,1,Graubünden,18,46.83501434326172,9.560652732849121
1733475752-1213,SUN LIVING S-SERIES S72 DL TEILINTEGRIERT,"BAHNHOFSTRASSE 186, 6423 SEEWEN",CHF 59'900.–,59900,50000 - 99999,25'000 km,25000,low,Diesel,1,Neuchâtel,24,46.973297119140625,6.824704647064209
1733475755-1214,SUN LIVING A-SERIES A75 SL ALKOVEN,"BAHNHOFSTRASSE 186, 6423 SEEWEN",CHF 62'900.–,62900,50000 - 99999,18'000 km,18000,low,Diesel,1,Aargau,19,47.30537414550781,8.316218376159668
1733475758-1215,VW CALI. TDI OCEAN ED. LIB.,"3 ROUTE DES ILETTES, 1870 MONTHEY",CHF 63'990.–,63990,50000 - 99999,17'900 km,17900,low,Diesel,1,Solothurn,11,47.341278076171875,7.859083652496338
1733475767-1218,CONCORDE CARVER 890 RRL,5272 GANSINGEN,CHF 230'000.–,230000,200000 - 499999,36'330 km,36330,low,Diesel,1,Zürich,01,47.52763366699219,8.706928253173828
1733475773-1220,TOYOTA PROACE VAN L1 2.0 D ACTIVE AT,1635 LA TOUR-DE-TRÊME,CHF 38'800.–,38800,20000 - 49999,25'700 km,25700,low,Diesel,1,Zürich,01,47.35764694213867,8.728433609008789
1733475776-1221,VW T6.1 CALIFORNIA 2.0 TDI OCEAN,6343 HOLZHÄUSERN,CHF 81'500.–,81500,50000 - 99999,18'000 km,18000,low,Diesel,1,Zürich,01,47.40205001831055,8.60916519165039
1733475781-1223,MERCEDES-BENZ SPRINTER 313 CDI 4X4,8580 AMRISWIL,CHF 39'000.–,39000,20000 - 49999,322'000 km,322000,mid-high,Diesel,1,Zug,09,47.18622589111328,8.473489761352539
1733475784-1224,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,1004 LAUSANNE,CHF 59'000.–,59000,50000 - 99999,50'000 km,50000,low,Diesel,1,Schwyz,05,47.174339294433594,8.906341552734375
1733475787-1225,VW WAVECAMPER T6.1 LANGER RADSTAND MIT AUFSTELLDACH VOLLAUSSTATTUNG 8 SITZE KEIN CALIFORNIA,8603 SCHWERZENBACH,CHF 99'990.–,99990,50000 - 99999,15'000 km,15000,low,Diesel,1,Ticino,21,46.174251556396484,8.80819034576416
1733475789-1226,HYMER B600MC,4413 BÜREN,CHF 94'500.–,94500,50000 - 99999,12'000 km,12000,low,Diesel,1,Luzern,03,47.09916687011719,8.230888366699219
1733475792-1227,RIMOR FIAT RIMOR SEAL 98 P,5107 SCHINZNACH DORF,CHF 63'000.–,63000,50000 - 99999,12'400 km,12400,low,Diesel,1,Fribourg,10,46.624298095703125,7.077528476715088
